latitude,longitude,free_bikes,names,ratings,locations,distances,price,popularity,total_photos,total_ratings
49.256694,-123.096579,5,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",450,2.0,0.975526929862837,250.0,236.0
49.258352,-123.096337,6,Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",209,,0.9638215932158372,163.0,127.0
49.258352,-123.096337,6,49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",345,2.0,0.9715429417009732,900.0,562.0
49.258352,-123.096337,6,Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",365,,0.9046878260704596,13.0,40.0
49.258352,-123.096337,6,Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",366,2.0,0.9742558479254804,14.0,18.0
49.258352,-123.096337,6,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",379,1.0,0.9180816148432016,38.0,54.0
49.258352,-123.096337,6,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",402,2.0,0.9336950541632676,133.0,77.0
49.258352,-123.096337,6,JJ Bean Coffee Roasters,7.5,"3010 Main St (at E 14th Ave.), Vancouver BC V5T 3G5",331,2.0,0.9551516761207338,146.0,105.0
49.258352,-123.096337,6,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",454,2.0,0.975526929862837,250.0,236.0
49.258352,-123.096337,6,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",451,1.0,0.856785111267098,32.0,24.0
49.258352,-123.096337,6,Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",453,2.0,0.9550757906319364,111.0,104.0
49.258817,-123.092797,12,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",192,1.0,0.9180816148432016,38.0,54.0
49.258817,-123.092797,12,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",204,2.0,0.9336950541632676,133.0,77.0
49.258817,-123.092797,12,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",261,2.0,0.975526929862837,250.0,236.0
49.258817,-123.092797,12,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",258,1.0,0.856785111267098,32.0,24.0
49.258817,-123.092797,12,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",292,2.0,0.9111570639904384,123.0,121.0
49.258817,-123.092797,12,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",332,1.0,0.9618865132515034,209.0,194.0
49.258817,-123.092797,12,Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",326,,0.9638215932158372,163.0,127.0
49.258817,-123.092797,12,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",310,1.0,0.8751873423004686,18.0,8.0
49.258817,-123.092797,12,BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",348,2.0,0.9509779742368766,61.0,27.0
49.258817,-123.092797,12,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",401,2.0,0.9693043197814498,12.0,13.0
49.26151,-123.089413,3,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",109,1.0,0.9540133937887728,86.0,60.0
49.26151,-123.089413,3,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",256,,0.9948587581339758,14.0,32.0
49.26151,-123.089413,3,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",247,2.0,0.9693043197814498,12.0,13.0
49.26151,-123.089413,3,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",469,2.0,0.9336950541632676,133.0,77.0
49.26151,-123.089413,3,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",486,2.0,0.9111570639904384,123.0,121.0
49.26151,-123.089413,3,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",478,1.0,0.9180816148432016,38.0,54.0
49.26151,-123.089413,3,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",499,2.0,0.975526929862837,250.0,236.0
49.26151,-123.089413,3,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",497,1.0,0.856785111267098,32.0,24.0
49.26151,-123.089413,3,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",513,1.0,0.9618865132515034,209.0,194.0
49.26151,-123.089413,3,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",519,1.0,0.8751873423004686,18.0,8.0
49.263382,-123.088837,7,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",118,1.0,0.9540133937887728,86.0,60.0
49.263382,-123.088837,7,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",276,,0.9948587581339758,14.0,32.0
49.263382,-123.088837,7,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",287,2.0,0.9693043197814498,12.0,13.0
49.263382,-123.088837,7,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",493,1.0,0.9890724896131736,87.0,29.0
49.263382,-123.088837,7,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",578,,0.9825653089487962,81.0,33.0
49.263382,-123.088837,7,Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",606,2.0,0.9637077649826412,89.0,127.0
49.263382,-123.088837,7,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",681,2.0,0.9336950541632676,133.0,77.0
49.263382,-123.088837,7,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",696,2.0,0.9111570639904384,123.0,121.0
49.263382,-123.088837,7,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",690,1.0,0.9180816148432016,38.0,54.0
49.263382,-123.088837,7,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",711,2.0,0.975526929862837,250.0,236.0
49.261353,-123.085333,5,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",339,1.0,0.9540133937887728,86.0,60.0
49.261353,-123.085333,5,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",565,2.0,0.9111570639904384,123.0,121.0
49.261353,-123.085333,5,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",572,1.0,0.9618865132515034,209.0,194.0
49.261353,-123.085333,5,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",601,2.0,0.975526929862837,250.0,236.0
49.261353,-123.085333,5,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",601,1.0,0.856785111267098,32.0,24.0
49.261353,-123.085333,5,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",600,2.0,0.9336950541632676,133.0,77.0
49.261353,-123.085333,5,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",538,,0.9948587581339758,14.0,32.0
49.261353,-123.085333,5,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",618,1.0,0.9180816148432016,38.0,54.0
49.261353,-123.085333,5,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",535,2.0,0.9693043197814498,12.0,13.0
49.261353,-123.085333,5,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",595,1.0,0.8751873423004686,18.0,8.0
49.264466,-123.085183,11,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",394,1.0,0.9540133937887728,86.0,60.0
49.264466,-123.085183,11,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",612,1.0,0.9890724896131736,87.0,29.0
49.264466,-123.085183,11,Moe's Home Collection,8.1,"1728 Glen Dr (at Terminal Ave.), Vancouver BC V6A 4L5",609,,0.9264669613553148,25.0,18.0
49.264466,-123.085183,11,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",566,,0.9948587581339758,14.0,32.0
49.264466,-123.085183,11,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",578,2.0,0.9693043197814498,12.0,13.0
49.264466,-123.085183,11,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",846,,0.9825653089487962,81.0,33.0
49.264466,-123.085183,11,Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",816,,0.9098670106808824,8.0,9.0
49.264466,-123.085183,11,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",877,2.0,0.9111570639904384,123.0,121.0
49.264466,-123.085183,11,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",889,2.0,0.9336950541632676,133.0,77.0
49.264466,-123.085183,11,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",905,2.0,0.975526929862837,250.0,236.0
49.280197,-123.065859,9,A. Bosa and Company Ltd. Import Euro,8.4,"562 Victoria Dr, Vancouver BC V5L 4E2",97,1.0,0.985790442222686,8.0,14.0
49.280197,-123.065859,9,Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",206,1.0,0.9139079129593444,54.0,52.0
49.280197,-123.065859,9,Pepino's,8.8,"631 Commercial Dr, Vancouver BC V5L 3W3",361,2.0,0.9645425053594128,11.0,18.0
49.280197,-123.065859,9,Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",367,2.0,0.9811803987782436,107.0,48.0
49.280197,-123.065859,9,Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",427,1.0,0.9725294530553394,371.0,167.0
49.280197,-123.065859,9,Caffe la Tana,7.5,"635 Commercial Dr, Vancouver BC V5L 3W3",391,1.0,0.9737815636204966,22.0,8.0
49.280197,-123.065859,9,Mr. Red Cafe,8.8,"2234 Hastings St E (btwn Templeton & Garden), Vancouver BC V5L 1V4",505,2.0,0.9073248468061696,58.0,34.0
49.280197,-123.065859,9,Kin Kao Thai Kitchen,8.6,"903 Commercial Dr (at Venables St), Vancouver BC V5L 3W8",502,2.0,0.927282730359887,37.0,46.0
49.280197,-123.065859,9,The Downlow Chicken Shack,8.6,"905 Commercial Dr, Vancouver BC V5L 3W8",511,1.0,0.9702528883914172,47.0,40.0
49.280197,-123.065859,9,Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",509,,0.9668949555121322,53.0,44.0
49.266725,-123.065925,6,Kishimoto Japanese Kitchen + Sushi Bar,8.5,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9",263,2.0,0.9659843296465632,224.0,132.0
49.266725,-123.065925,6,Siddharthas Indian Kitchen,8.1,"2066 Commercial Dr, Vancouver BC V5N 4A9",261,2.0,0.8871203354138605,32.0,27.0
49.266725,-123.065925,6,Elephant Garden Creamery,7.7,"2080 Commercial Dr, Vancouver BC V5N 4B2",269,1.0,0.969854489575231,32.0,12.0
49.266725,-123.065925,6,Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",311,2.0,0.9312098044051528,28.0,40.0
49.266725,-123.065925,6,La Grotta Del Formaggio,8.7,"1791 Commercial Dr (at E 2nd Ave), Vancouver BC V5N 4A4",364,1.0,0.9727001954051336,45.0,51.0
49.266725,-123.065925,6,Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",373,2.0,0.9667431845345372,39.0,41.0
49.266725,-123.065925,6,Fratelli Bakery,8.2,"1795 Commercial Dr (2nd Ave), Vancouver BC",363,1.0,0.8385915653279201,47.0,35.0
49.266725,-123.065925,6,Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",328,2.0,0.9814459979890344,93.0,107.0
49.266725,-123.065925,6,St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",425,2.0,0.9824135379712016,475.0,255.0
49.266725,-123.065925,6,La Mezcaleria,8.6,"1622 Commercial Dr (btwn Graveley & E 1st), Vancouver BC V5L 3Y4",455,2.0,0.9704426021134108,142.0,136.0
49.261188,-123.066009,9,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",339,,0.985904270455882,218.0,142.0
49.261188,-123.066009,9,The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",332,2.0,0.9516230008916544,151.0,219.0
49.261188,-123.066009,9,Booster Juice,7.6,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",313,,0.953159682039802,6.0,19.0
49.261188,-123.066009,9,Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",326,2.0,0.9698355182030316,47.0,35.0
49.261188,-123.066009,9,St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",383,2.0,0.9824135379712016,475.0,255.0
49.261188,-123.066009,9,Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",445,2.0,0.9667431845345372,39.0,41.0
49.261188,-123.066009,9,Trout Lake Farmers Market,9.0,"3350 Victoria Dr (at John Hendry Park), Vancouver BC V5N 4M4",467,,0.9859611845724802,84.0,39.0
49.261188,-123.066009,9,Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",378,1.0,0.8663277114833716,8.0,19.0
49.261188,-123.066009,9,Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",498,2.0,0.9814459979890344,93.0,107.0
49.261188,-123.066009,9,Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",564,2.0,0.9312098044051528,28.0,40.0
49.256857,-123.065646,9,Trout Lake Farmers Market,9.0,"3350 Victoria Dr (at John Hendry Park), Vancouver BC V5N 4M4",315,,0.9859611845724802,84.0,39.0
49.256857,-123.065646,9,The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",453,2.0,0.9516230008916544,151.0,219.0
49.256857,-123.065646,9,Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",386,1.0,0.8663277114833716,8.0,19.0
49.256857,-123.065646,9,Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",405,2.0,0.9698355182030316,47.0,35.0
49.256857,-123.065646,9,Commercial Street Cafe,8.8,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8",513,1.0,0.9649598755477984,54.0,25.0
49.256857,-123.065646,9,Sundance Trampolines,,"99 Victoria Dr, Vancouver BC V5L 4C1",300,,0.1808540911764148,,
49.256857,-123.065646,9,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",684,,0.985904270455882,218.0,142.0
49.256857,-123.065646,9,Lakeview Care Centre,,"3490 Porter St, Vancouver BC V5N 5W4",349,,0.9159757925290736,,
49.256857,-123.065646,9,Clark Park,7.0,"1500 E 14th Ave (at Woodland Dr), Vancouver BC V5K 1A1",559,,0.9876496366982224,37.0,19.0
49.256857,-123.065646,9,Revera Lakeview Long Term Care Home,,"3490 Porter St, Vancouver BC V5N 5W4",376,,0.6253912845516116,,
49.283986,-123.065264,15,Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",65,1.0,0.9725294530553394,371.0,167.0
49.283986,-123.065264,15,JJ Bean House of Coffee,8.2,"1904 Powell St (at Victoria Dr.), Vancouver BC V5L 1J3",88,1.0,0.9525336267572232,33.0,36.0
49.283986,-123.065264,15,Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",297,1.0,0.9139079129593444,54.0,52.0
49.283986,-123.065264,15,Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",317,,0.9668949555121322,53.0,44.0
49.283986,-123.065264,15,Far Out Coffee Post,8.3,"2173 Dundas St (at Templeton St), Vancouver BC V5L 1J7",389,1.0,0.9301284361897896,22.0,22.0
49.283986,-123.065264,15,Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",415,2.0,0.9811803987782436,107.0,48.0
49.283986,-123.065264,15,A. Bosa and Company Ltd. Import Euro,8.4,"562 Victoria Dr, Vancouver BC V5L 4E2",516,1.0,0.985790442222686,8.0,14.0
49.283986,-123.065264,15,Mr. Red Cafe,8.8,"2234 Hastings St E (btwn Templeton & Garden), Vancouver BC V5L 1V4",546,2.0,0.9073248468061696,58.0,34.0
49.283986,-123.065264,15,Pandora Park,8.4,"2325 Franklin St (at Nanaimo St.), Vancouver BC V5L 1S2",543,,0.9904953425281252,77.0,10.0
49.283986,-123.065264,15,Tacofino Commissary,8.7,"2327E Hastings St E (btwn Nanaimo & Garden), Vancouver BC V5L 1V6",637,2.0,0.9653582743639848,287.0,122.0
49.257985,-123.083366,10,Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",407,1.0,0.9244939386465824,6.0,12.0
49.257985,-123.083366,10,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",468,2.0,0.9111570639904384,123.0,121.0
49.257985,-123.083366,10,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",446,1.0,0.9618865132515034,209.0,194.0
49.257985,-123.083366,10,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",519,2.0,0.975526929862837,250.0,236.0
49.257985,-123.083366,10,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",521,1.0,0.856785111267098,32.0,24.0
49.257985,-123.083366,10,BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",514,2.0,0.9509779742368766,61.0,27.0
49.257985,-123.083366,10,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",481,1.0,0.8751873423004686,18.0,8.0
49.257985,-123.083366,10,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",555,2.0,0.9336950541632676,133.0,77.0
49.257985,-123.083366,10,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",580,1.0,0.9180816148432016,38.0,54.0
49.257985,-123.083366,10,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",677,1.0,0.9540133937887728,86.0,60.0
49.257939,-123.089531,0,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",89,2.0,0.9111570639904384,123.0,121.0
49.257939,-123.089531,0,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",115,2.0,0.975526929862837,250.0,236.0
49.257939,-123.089531,0,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",115,1.0,0.856785111267098,32.0,24.0
49.257939,-123.089531,0,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",120,2.0,0.9336950541632676,133.0,77.0
49.257939,-123.089531,0,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",117,1.0,0.9618865132515034,209.0,194.0
49.257939,-123.089531,0,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",143,1.0,0.9180816148432016,38.0,54.0
49.257939,-123.089531,0,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",123,1.0,0.8751873423004686,18.0,8.0
49.257939,-123.089531,0,BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",186,2.0,0.9509779742368766,61.0,27.0
49.257939,-123.089531,0,Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",432,1.0,0.9244939386465824,6.0,12.0
49.257939,-123.089531,0,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",504,1.0,0.9540133937887728,86.0,60.0
49.256496,-123.075426,3,The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",533,2.0,0.9516230008916544,151.0,219.0
49.256496,-123.075426,3,Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",482,1.0,0.8663277114833716,8.0,19.0
49.256496,-123.075426,3,Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",532,2.0,0.9698355182030316,47.0,35.0
49.256496,-123.075426,3,Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",647,,0.9098670106808824,8.0,9.0
49.256496,-123.075426,3,Commercial Street Cafe,8.8,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8",685,1.0,0.9649598755477984,54.0,25.0
49.256496,-123.075426,3,House of Dosas,8.3,"1391 Kingsway (Knight), Vancouver BC V5V 3E3",681,2.0,0.9878014076758171,100.0,128.0
49.256496,-123.075426,3,Sun Bo Kong,7.9,"1363 Kingsway, Vancouver BC V5V 3E3",654,2.0,0.9797006317466942,56.0,14.0
49.256496,-123.075426,3,Do Chay,8.4,"1392 Kingsway (Knight), Vancouver BC V5V 3E4",699,2.0,0.9548860769099428,15.0,10.0
49.256496,-123.075426,3,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",726,,0.985904270455882,218.0,142.0
49.256496,-123.075426,3,Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",795,1.0,0.9244939386465824,6.0,12.0
49.283236,-123.070443,9,Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",108,,0.9668949555121322,53.0,44.0
49.283236,-123.070443,9,Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",139,2.0,0.9811803987782436,107.0,48.0
49.283236,-123.070443,9,Powell Street Craft Brewery,8.4,"1357 Powell St, Vancouver BC V5L 1G8",385,2.0,0.9921458519094686,100.0,51.0
49.283236,-123.070443,9,JJ Bean House of Coffee,8.2,"1904 Powell St (at Victoria Dr.), Vancouver BC V5L 1J3",396,1.0,0.9525336267572232,33.0,36.0
49.283236,-123.070443,9,Callister Brewing Co,8.9,"1338 Franklin St, Vancouver BC V5L 1N9",435,2.0,0.9942516742235966,109.0,31.0
49.283236,-123.070443,9,Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",447,1.0,0.9725294530553394,371.0,167.0
49.283236,-123.070443,9,Pepino's,8.8,"631 Commercial Dr, Vancouver BC V5L 3W3",455,2.0,0.9645425053594128,11.0,18.0
49.283236,-123.070443,9,The Gourmet Warehouse,8.8,"1340 Hastings St E (East Hastings & Clark Dr), Vancouver BC V5L 1S3",477,,0.9834379920699664,65.0,88.0
49.283236,-123.070443,9,Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",519,1.0,0.9139079129593444,54.0,52.0
49.283236,-123.070443,9,Earnest Ice Cream,8.3,"1485 Frances St (at McLean Dr), Vancouver BC V5L 1Z1",515,1.0,0.976494469845004,38.0,17.0
49.267266,-123.090786,10,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",135,1.0,0.9890724896131736,87.0,29.0
49.267266,-123.090786,10,Beta5 Chocolates,8.7,"413 Industrial Ave (at Station St), Vancouver BC V6A 2P8",482,1.0,0.985145415567908,164.0,94.0
49.267266,-123.090786,10,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",586,,0.9825653089487962,81.0,33.0
49.267266,-123.090786,10,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",538,1.0,0.9540133937887728,86.0,60.0
49.267266,-123.090786,10,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",527,,0.9948587581339758,14.0,32.0
49.267266,-123.090786,10,Starbucks,6.9,"753 Terminal Ave (at Begg St), Vancouver BC V6A 2M2",474,1.0,0.9888258617745822,40.0,35.0
