names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",376,49.266924,-123.173849,1.0,0.8717345525601867,45.0,27.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",395,49.266924,-123.173849,1.0,0.8757185407220505,28.0,14.0
Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",544,49.266924,-123.173849,2.0,0.9440154806397146,46.0,66.0
The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",516,49.266924,-123.173849,2.0,0.9578266396008424,180.0,227.0
The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",580,49.266924,-123.173849,2.0,0.9494412930887292,205.0,199.0
The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",619,49.266924,-123.173849,1.0,0.9334863690690748,36.0,18.0
Sunshine Diner,8.2,"2649W Broadway W (btwn Stephens & Trafalgar), Vancouver BC V6K 2G2",65,49.264326,-123.164725,1.0,0.923773026503007,65.0,63.0
Nat's New York Pizzaria,8.4,"2684 Broadway W (btw Stephens & Trafalgar), Vancouver BC V6K 2G3",97,49.264326,-123.164725,1.0,0.9241714253191934,24.0,45.0
Thomas Haas Patisserie,8.6,"2539 Broadway W (btwn Trafalgar & Larch), Vancouver BC V6K 2E9",113,49.264326,-123.164725,1.0,0.9682798656826849,246.0,123.0
White Spot Kitsilano,7.7,"2518 Broadway W, Vancouver BC V6K 2G1",113,49.264326,-123.164725,1.0,0.9722448824723492,61.0,48.0
O Mio Gelato,,"2589 16th Ave W, Vancouver BC V6K 3B9",80,49.264326,-123.164725,,0.9435032535903322,,
Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",477,49.264326,-123.164725,,0.992164823281668,50.0,16.0
The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",472,49.264326,-123.164725,2.0,0.9578266396008424,180.0,227.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",526,49.264326,-123.164725,1.0,0.8757185407220505,28.0,14.0
Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",516,49.264326,-123.164725,1.0,0.9806871431010605,57.0,73.0
Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",536,49.264326,-123.164725,1.0,0.8717345525601867,45.0,27.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",210,49.266636,-123.183661,,0.9417009732313938,16.0,33.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",249,49.266636,-123.183661,1.0,0.9049344539090513,25.0,43.0
Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",213,49.266636,-123.183661,1.0,0.8988636148052589,149.0,141.0
The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",252,49.266636,-123.183661,1.0,0.9641251351710269,36.0,47.0
Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",241,49.266636,-123.183661,2.0,0.9501052911157064,27.0,15.0
Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",304,49.266636,-123.183661,1.0,0.9887879190301835,15.0,16.0
True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",282,49.266636,-123.183661,1.0,0.8234713816850373,69.0,54.0
Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",373,49.266636,-123.183661,2.0,0.9440154806397146,46.0,66.0
The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",336,49.266636,-123.183661,2.0,0.9494412930887292,205.0,199.0
Grounds For Coffee,7.7,"2565 Alma St (at 10th Ave.), Vancouver BC V6R 3R8",355,49.266636,-123.183661,1.0,0.9660602151353608,56.0,59.0
Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",41,49.254818,-123.114785,1.0,0.9739333345980915,99.0,78.0
Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",34,49.254818,-123.114785,2.0,0.9343021380736468,31.0,12.0
Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",51,49.254818,-123.114785,1.0,0.8910474094591262,27.0,31.0
Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",115,49.254818,-123.114785,3.0,0.8879171330462332,265.0,155.0
Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",146,49.254818,-123.114785,1.0,0.9435981104513289,116.0,42.0
Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",301,49.254818,-123.114785,2.0,0.9633093661664548,66.0,113.0
The Mighty Oak,8.0,"198 18th Ave W (at Columbia St), Vancouver BC V5Y 2A5",370,49.254818,-123.114785,,0.95175580049705,32.0,19.0
Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",400,49.254818,-123.114785,1.0,0.9468611864696174,28.0,32.0
Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",459,49.254818,-123.114785,2.0,0.9053897668418357,4.0,33.0
Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",531,49.254818,-123.114785,1.0,0.8580372218322552,15.0,18.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",446,49.268837,-123.177633,,0.9417009732313938,16.0,33.0
Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",432,49.268837,-123.177633,1.0,0.8988636148052589,149.0,141.0
Green Leaf Sushi,9.0,"3416 Broadway W, Vancouver BC V6R 2B3",544,49.268837,-123.177633,2.0,0.9440154806397146,46.0,66.0
East Is East,8.3,"3243 West Broadway (btwn Blenheim & Trutch), Vancouver BC V6K 2H5",512,49.268837,-123.177633,2.0,0.9118210620174158,79.0,106.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",562,49.268837,-123.177633,1.0,0.9049344539090513,25.0,43.0
Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",508,49.268837,-123.177633,2.0,0.8480772514275957,8.0,12.0
The Eatery,8.0,"3431 Broadway W (btwn Collingwood & Waterloo St), Vancouver BC V6R 2B4",554,49.268837,-123.177633,2.0,0.9494412930887292,205.0,199.0
Nuba,8.1,"3116W Broadway W (btwn Trutch & Balaclava), Vancouver BC V6K 2H3",570,49.268837,-123.177633,1.0,0.9576748686232475,54.0,65.0
Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",588,49.268837,-123.177633,2.0,0.9221035457494641,31.0,34.0
Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",601,49.268837,-123.177633,2.0,0.9501052911157064,27.0,15.0
Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",236,49.255034,-123.120226,1.0,0.8580372218322552,15.0,18.0
Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",242,49.255034,-123.120226,2.0,0.9249682229515661,26.0,27.0
Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",373,49.255034,-123.120226,1.0,0.9739333345980915,99.0,78.0
Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",359,49.255034,-123.120226,1.0,0.8910474094591262,27.0,31.0
Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",370,49.255034,-123.120226,3.0,0.8879171330462332,265.0,155.0
Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",383,49.255034,-123.120226,2.0,0.9343021380736468,31.0,12.0
Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",391,49.255034,-123.120226,1.0,0.9435981104513289,116.0,42.0
Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",464,49.255034,-123.120226,2.0,0.9633093661664548,66.0,113.0
Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",535,49.255034,-123.120226,1.0,0.9468611864696174,28.0,32.0
Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",572,49.255034,-123.120226,2.0,0.9053897668418357,4.0,33.0
Volunteer Park,7.0,"Pt Grey Rd (at Macdonald St.), Vancouver BC",94,49.271044,-123.170661,,0.9256891350951414,124.0,11.0
Nick Sushi,7.8,"2953 4th Ave W (Bayswater), Vancouver BC V6K 1R3",288,49.271044,-123.170661,2.0,0.8480772514275957,8.0,12.0
Chewie's Biscuit Co,8.2,"2822 4th Ave W, Vancouver BC V6K 1R2",338,49.271044,-123.170661,1.0,0.8757185407220505,28.0,14.0
Linh Cafe,8.0,"2836 4th Ave W (McDonald), Vancouver BC V6K 1R2",332,49.271044,-123.170661,1.0,0.8717345525601867,45.0,27.0
The Naam Restaurant,7.9,"2724 4th Ave W (at Stephens St), Vancouver BC V6K 1R1",401,49.271044,-123.170661,2.0,0.9578266396008424,180.0,227.0
The Only Cafe,8.5,"2678 4th Ave W, Vancouver BC V6K 1P7",488,49.271044,-123.170661,1.0,0.9334863690690748,36.0,18.0
Cafe Lokal,8.3,"2610 4th Ave W (Trafalgar), Vancouver BC V6K 1P7",536,49.271044,-123.170661,1.0,0.9506364895372882,14.0,14.0
Trafalgar Beach,8.0,Vancouver BC,556,49.271044,-123.170661,,0.9626074253950788,53.0,13.0
Tera V Burger,7.9,"2961 West Broadway (Bayswater), Vancouver BC V6K 2G9",765,49.271044,-123.170661,2.0,0.9492136366223369,17.0,46.0
Parthenon Super Market,8.1,"3080W Broadway W, Vancouver BC V6K 2H1",794,49.271044,-123.170661,2.0,0.9221035457494641,31.0,34.0
The Soap Dispensary,9.0,"3718 Main St (E 21st Ave), Vancouver BC V5V 3N7",34,49.252691,-123.101289,,0.9382481834911119,13.0,23.0
Cultivate Tea,8.4,"3623 Main St, Vancouver BC V5V 3N6",19,49.252691,-123.101289,2.0,0.1953482195367191,9.0,21.0
Welk's Mart,8.6,"3511 Main St, Vancouver BC V5V 3N4",94,49.252691,-123.101289,,0.9756597294682324,18.0,50.0
Front and Co,7.6,"3772 Main St (at E. 22nd Ave.), Vancouver BC V5V 3N7",152,49.252691,-123.101289,,0.9517747718692493,40.0,53.0
The Fish Counter,8.1,"3825 Main St (btwn E 22nd & 23rd), Vancouver BC V5V 3P1",211,49.252691,-123.101289,3.0,0.8931532317732541,105.0,68.0
Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",256,49.252691,-123.101289,2.0,0.981521883477832,153.0,89.0
Sushi Mania,8.1,"3851 Main St, Vancouver BC V5V 3P1",223,49.252691,-123.101289,2.0,0.8044051526246894,38.0,28.0
The Acorn,8.8,"3995 Main St (24th Ave), Vancouver BC V5V 3P3",361,49.252691,-123.101289,2.0,0.9597048054485781,158.0,165.0
Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",440,49.252691,-123.101289,2.0,0.9550757906319364,111.0,104.0
Aperture Coffee Bar,8.2,"4124 Main St (at E King Edward Ave), Vancouver BC V5V 3P7",468,49.252691,-123.101289,1.0,0.9658135872967691,20.0,20.0
Beta5 Chocolates,8.7,"413 Industrial Ave (at Station St), Vancouver BC V6A 2P8",285,49.272172,-123.097978,1.0,0.985145415567908,164.0,94.0
Seaside Seawall,9.4,"Quebec St, Vancouver BC",442,49.272172,-123.097978,,0.9989683836279333,168.0,94.0
Creekside Park,8.9,"1455 Quebec St (at Science World), Vancouver BC V6A 3Z7",438,49.272172,-123.097978,,0.9990324600178331,198.0,81.0
Torafuku,8.3,"958 Main St, Vancouver BC V6A 2W1",440,49.272172,-123.097978,2.0,0.9356680768720002,51.0,52.0
Amato Gelato Cafe,8.0,"78 1st Ave E, Vancouver BC V5T 1A1",422,49.272172,-123.097978,1.0,0.9870804955322419,24.0,24.0
Earnest Ice Cream,9.3,"1829 Quebec St (at E 2nd Ave), Vancouver BC V5T 2Z3",489,49.272172,-123.097978,1.0,0.9818254254330215,267.0,298.0
Mountain Equipment Co-Op,7.8,"111 2nd Ave E (at Quebec Street), Vancouver BC V5T 1B4",434,49.272172,-123.097978,,0.9900210582231412,13.0,12.0
The Boxcar,9.0,"917 Main St, Vancouver BC V6A 2V8",516,49.272172,-123.097978,2.0,0.9618485705071048,20.0,38.0
Pizzeria Farina,8.7,"915 Main St (at Prior St), Vancouver BC V6A 2V8",516,49.272172,-123.097978,1.0,0.9417578873479919,120.0,128.0
Kranky Cafe,7.9,"228 4th Ave E (btwn Main & Scotia), Vancouver BC V5T 1G5",556,49.272172,-123.097978,1.0,0.9281933562254557,60.0,34.0
Jericho Beach,9.1,"3941 Pt Grey Rd, Vancouver BC V6R 1B5",105,49.271082,-123.191458,,0.996869723587107,475.0,110.0
Breka Downtown Bakery Cafe Inc,8.5,"3750 4th Ave W, Vancouver BC V6R 1P3",447,49.271082,-123.191458,1.0,0.9887879190301835,15.0,16.0
HI-Vancouver Jericho Beach,8.8,"1515 Discovery St, Vancouver BC V6R 4K5",477,49.271082,-123.191458,,0.9937963612908122,274.0,86.0
Beyond Bread Ltd,8.6,"3686 4th Ave W (Alma St), Vancouver BC V6R 1P1",521,49.271082,-123.191458,1.0,0.9049344539090513,25.0,43.0
Yuji's From Japan,7.9,"2083 Alma St (W 4th Ave), Vancouver BC V6R 4N6",512,49.271082,-123.191458,2.0,0.9501052911157064,27.0,15.0
Banyen Books & Sound,8.4,"3608 4th Ave W (at Dunbar St), Vancouver BC V6R 1P1",625,49.271082,-123.191458,,0.9417009732313938,16.0,33.0
Aphrodite's Organic Cafe & Pie Shop,7.9,"3598 4th Ave W (at Dunbar St), Vancouver BC V6R 1N8",635,49.271082,-123.191458,1.0,0.8988636148052589,149.0,141.0
True Confections,7.8,"3701W Broadway W (at Alma St.), Vancouver BC V6R 2B9",816,49.271082,-123.191458,1.0,0.8234713816850373,69.0,54.0
Jericho Arts Centre,7.8,"1675 Discovery St, Vancouver BC V6R 4K5",844,49.271082,-123.191458,,0.9472785566580031,25.0,9.0
The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",906,49.271082,-123.191458,1.0,0.9641251351710269,36.0,47.0
Breka Bakery & Cafe,8.4,"855 Davie St (at Hornby St), Vancouver BC V6Z 1B7",186,49.27808,-123.130557,2.0,0.9929616209140407,269.0,253.0
Sushi Mugen,8.0,"903 Davie St, Vancouver BC V6Z 1B9",174,49.27808,-123.130557,2.0,0.9664206712071484,21.0,9.0
Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",197,49.27808,-123.130557,3.0,0.962455654417484,177.0,115.0
Nando's,8.3,"828 Davie St (at Howe St.), Vancouver BC V6Z 2S2",229,49.27808,-123.130557,2.0,0.9667052417901387,119.0,138.0
Thai Basil Restaurant,7.6,"1215 Thurlow St, Vancouver BC V6E 1X4",249,49.27808,-123.130557,1.0,0.9728709377549278,73.0,64.0
Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",304,49.27808,-123.130557,2.0,0.9823566238546034,217.0,156.0
Samurai Japanese Restaurant,7.8,"1108 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",288,49.27808,-123.130557,2.0,0.9739143632258921,150.0,157.0
Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",287,49.27808,-123.130557,2.0,0.9483599248733661,134.0,126.0
Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",397,49.27808,-123.130557,1.0,0.8521560964504563,27.0,26.0
Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",365,49.27808,-123.130557,,0.977310238849576,38.0,24.0
JJ Bean Coffee Roasters,7.8,"188 1st Ave W (at Columbia St), Vancouver BC V5Y 1A4",41,49.269969,-123.109623,1.0,0.96812809470509,64.0,70.0
Hinge Park,7.5,"Columbia St (at Walter Harkwick Ave), Vancouver BC",96,49.269969,-123.109623,,0.9847470167517216,78.0,11.0
The Flying Pig Olympic Village,7.4,"127 2nd Ave W (Quebec), Vancouver BC V5Y 1B8",155,49.269969,-123.109623,,0.9619623987403009,65.0,69.0
Legacy Liquor Store,8.6,"1633 Manitoba St (Walter Hardwick Avenue), Vancouver BC V5Y 0B8",246,49.269969,-123.109623,,0.9762668133786117,131.0,104.0
CRAFT Beer Market Vancouver,8.2,"85 1st Ave W (btwn Manitoba & Salt), Vancouver BC V5Y 0C4",248,49.269969,-123.109623,3.0,0.9835138775587638,885.0,578.0
Terra Breads,8.8,"1605 Manitoba St (at Athletes Way), Vancouver BC V5Y 0B8",274,49.269969,-123.109623,1.0,0.9840450759803456,213.0,146.0
Faculty Brewing Co,8.3,"1830 Ontario St (at E 2nd Ave), Vancouver BC V5T 2W6",396,49.269969,-123.109623,2.0,0.9526853977348182,118.0,58.0
The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",396,49.269969,-123.109623,,0.9728329950105291,35.0,20.0
Argo Cafe,7.7,"1836 Ontario St (at 3rd Ave.), Vancouver BC V5T 2W6",399,49.269969,-123.109623,1.0,0.9318548310599306,43.0,36.0
Seaside Seawall,9.4,"Quebec St, Vancouver BC",494,49.269969,-123.109623,,0.9989683836279333,168.0,94.0
A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",17,49.287528,-123.142139,,0.9894898598015595,339.0,45.0
CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",53,49.287528,-123.142139,,0.9915956821156874,33.0,12.0
English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",113,49.287528,-123.142139,,0.9995067443228168,4715.0,959.0
Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",98,49.287528,-123.142139,2.0,0.9767031549391968,705.0,334.0
Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",72,49.287528,-123.142139,2.0,0.9771394964997818,202.0,114.0
Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",144,49.287528,-123.142139,1.0,0.9797196031188936,63.0,77.0
Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",169,49.287528,-123.142139,3.0,0.8665363965775644,85.0,56.0
Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",256,49.287528,-123.142139,,0.6509457229041377,9.0,47.0
Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",247,49.287528,-123.142139,,0.99151979662689,258.0,80.0
The Inukshuk,9.1,"1700 Beach Ave, Vancouver BC",372,49.287528,-123.142139,,0.9938912181518089,607.0,78.0
A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",49,49.28803,-123.142135,,0.9894898598015595,339.0,45.0
CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",108,49.28803,-123.142135,,0.9915956821156874,33.0,12.0
Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",108,49.28803,-123.142135,2.0,0.9771394964997818,202.0,114.0
Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",124,49.28803,-123.142135,1.0,0.9797196031188936,63.0,77.0
English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",165,49.28803,-123.142135,,0.9995067443228168,4715.0,959.0
Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",147,49.28803,-123.142135,3.0,0.8665363965775644,85.0,56.0
Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",149,49.28803,-123.142135,2.0,0.9767031549391968,705.0,334.0
Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",231,49.28803,-123.142135,,0.99151979662689,258.0,80.0
Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",297,49.28803,-123.142135,,0.6509457229041377,9.0,47.0
Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",329,49.28803,-123.142135,,0.9468991292140161,37.0,31.0
Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",73,49.259579,-123.114769,2.0,0.9053897668418357,4.0,33.0
Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",129,49.259579,-123.114769,1.0,0.9468611864696174,28.0,32.0
Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",229,49.259579,-123.114769,2.0,0.9633093661664548,66.0,113.0
Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",385,49.259579,-123.114769,1.0,0.9435981104513289,116.0,42.0
Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",420,49.259579,-123.114769,3.0,0.8879171330462332,265.0,155.0
Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",439,49.259579,-123.114769,1.0,0.9569918992240709,171.0,199.0
La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",462,49.259579,-123.114769,2.0,0.9206048073457154,283.0,366.0
Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",494,49.259579,-123.114769,1.0,0.9739333345980915,99.0,78.0
Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",494,49.259579,-123.114769,3.0,0.9968507522149077,431.0,364.0
Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",492,49.259579,-123.114769,1.0,0.8910474094591262,27.0,31.0
Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",61,49.2890705989865,-123.138407369468,,0.9468991292140161,37.0,31.0
Ayoub's Dried Fruits & Nuts,7.8,"986 Denman St, Vancouver BC V6G 2M1",44,49.2890705989865,-123.138407369468,,0.8984083018724744,44.0,18.0
Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",85,49.2890705989865,-123.138407369468,,0.99151979662689,258.0,80.0
Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",150,49.2890705989865,-123.138407369468,3.0,0.8665363965775644,85.0,56.0
Kingyo Izakaya 金魚居酒屋,8.9,"871 Denman St (btwn Haro & Barclay), Vancouver BC V6G 2L9",190,49.2890705989865,-123.138407369468,3.0,0.9700631746694238,790.0,379.0
Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",176,49.2890705989865,-123.138407369468,1.0,0.9797196031188936,63.0,77.0
Khaghan Restaurant,7.8,"851 Denman St, Vancouver BC V6G 2L9",219,49.2890705989865,-123.138407369468,,0.9342641953292482,13.0,10.0
Cardero Bottega,8.7,"1016 Cardero St (at Comox St.), Vancouver BC V6G 2H1",294,49.2890705989865,-123.138407369468,1.0,0.9621710838344938,41.0,48.0
A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",302,49.2890705989865,-123.138407369468,,0.9894898598015595,339.0,45.0
Aria Market,8.5,"837 Bidwell St (Robson), Vancouver BC V6G 2J7",325,49.2890705989865,-123.138407369468,,0.9937584185464134,17.0,15.0
49th Parallel Café & Lucky's Doughnuts - THURLOW,8.9,"689 Thurlow St, Vancouver BC V6E 0A1",222,49.287782,-123.12395,1.0,0.9930754491472368,157.0,122.0
Coal Harbour Gifts,9.2,"555 Hastings St W (Jervis St), Vancouver BC V6B 4N6",251,49.287782,-123.12395,,0.9967179526095122,294.0,89.0
BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",216,49.287782,-123.12395,,0.9905901993891219,312.0,97.0
Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",287,49.287782,-123.12395,,0.9870615241600424,66.0,41.0
Konbiniya,8.8,"1238 Robson St (btw Bute St. & Jervis St.), Vancouver BC V6E 1C1",295,49.287782,-123.12395,,0.9884274629583958,143.0,96.0
Ladurée,8.6,"1141 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",291,49.287782,-123.12395,1.0,0.9570677847128682,107.0,50.0
Joe Fortes Seafood & Chop House,8.9,"777 Thurlow St (Robson St), Vancouver BC V6E 3V5",309,49.287782,-123.12395,3.0,0.9862647265276697,819.0,533.0
Breka Bakery & Cafe,8.5,"812 Bute St (at Robson St), Vancouver BC V6E 1Y4",316,49.287782,-123.12395,2.0,0.9947639012729791,378.0,284.0
